date,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2017-01-15,13.8,10.4,16.7,78,0.0,0,9.1,1016.9,
2017-01-16,13.5,10.4,17.1,79,0.0,0,6.7,1017.5,
2017-01-17,12.6,7.2,18.8,68,0.0,0,7.2,1019.0,0
2017-01-18,11.9,8.4,14.9,76,1.2,0,8.8,1020.3,
2017-01-19,13.3,11.2,16.6,80,13.0,0,16.3,1013.4,
2017-01-20,12.1,10.3,14.9,83,31.4,0,21.5,1003.0,
2017-01-21,12.1,7.8,15.3,67,0.0,0,14.6,1011.8,
2017-01-22,11.2,9.5,13.3,90,57.9,0,17.1,1015.7,
2017-01-23,11.1,7.4,13.1,75,3.7,0,16.3,1011.5,
2017-01-24,8.9,4.0,13.7,71,0.0,0,5.4,1016.4,0
2017-01-25,9.5,4.8,14.7,66,0.0,0,6.6,1024.3,0
2017-01-26,10.6,4.8,17.3,55,0.0,0,6.3,1026.0,2
2017-01-27,12.5,7.1,17.1,39,0.0,0,10.9,1030.1,0
2017-01-28,13.4,5.7,22.1,39,0.0,0,5.2,1029.1,0
2017-01-29,15.2,6.6,25.0,33,0.0,0,4.0,1024.0,0
2017-01-30,17.2,10.0,25.2,35,0.0,0,6.0,1020.2,0
2017-01-31,15.4,9.4,22.8,51,0.0,0,5.3,1018.9,0
2017-02-01,13.2,8.1,20.1,71,0.0,0,7.2,1018.5,0
2017-02-02,13.9,10.1,18.0,71,0.0,0,6.6,1019.4,
2017-02-03,14.0,11.9,15.8,91,7.1,0,6.9,1018.4,
2017-02-04,14.1,11.8,16.5,87,0.0,0,9.6,1018.9,
2017-02-05,12.9,11.4,14.5,85,0.0,0,6.2,1016.9,
2017-02-06,13.1,11.2,15.6,94,16.9,0,13.7,1017.2,
2017-02-07,15.2,14.0,16.8,95,5.8,0,10.1,1019.9,
2017-02-08,16.6,14.3,20.3,91,0.7,0,6.1,1020.2,
2017-02-09,16.0,13.0,20.8,88,0.0,0,7.8,1016.7,0
2017-02-10,15.0,13.6,17.2,91,7.3,0,5.7,1016.5,
2017-02-11,14.5,12.3,16.5,86,1.3,0,9.4,1017.7,
2017-02-12,15.3,9.3,22.2,64,0.0,0,7.8,1017.4,0
2017-02-13,17.1,11.1,23.0,53,0.0,0,6.7,1016.2,0
2017-02-14,15.5,12.2,21.3,80,0.0,0,7.0,1017.5,0
2017-02-15,15.5,10.1,23.7,73,0.0,0,6.5,1018.0,0
2017-02-16,14.6,11.4,18.6,79,0.0,0,7.4,1015.1,
2017-02-17,13.7,11.4,14.7,90,45.9,0,24.3,1003.8,
2017-02-18,12.1,10.5,14.8,91,5.4,0,11.0,1001.6,
2017-02-19,12.6,9.8,15.5,83,1.3,0,8.1,1013.7,
2017-02-20,13.2,11.2,16.0,89,1.1,0,10.5,1023.9,
2017-02-21,15.2,13.1,17.8,85,0.8,0,5.9,1025.0,
2017-02-22,13.8,10.3,16.6,69,0.0,0,12.6,1019.0,0
2017-02-23,12.1,8.8,15.1,35,0.0,0,18.3,1017.8,0
2017-02-24,10.9,5.4,16.3,42,0.0,0,7.9,1020.6,0
2017-02-25,10.8,5.6,15.8,64,0.0,0,8.2,1018.5,1
2017-02-26,11.1,8.6,13.5,74,2.0,0,10.9,1015.0,
2017-02-27,11.9,9.4,14.5,71,0.0,0,7.6,1011.6,
2017-02-28,12.6,8.2,16.7,52,0.0,0,9.6,1017.9,0
2017-03-01,14.2,7.5,22.7,46,0.0,0,6.7,1023.4,0
2017-03-02,16.4,8.1,25.6,35,0.0,0,5.2,1020.5,0
2017-03-03,17.8,11.0,26.3,30,0.0,0,6.9,1015.6,0
2017-03-04,14.7,10.2,19.9,65,0.0,0,7.3,1015.7,0
2017-03-05,13.1,9.3,15.5,70,0.6,0,15.2,1015.8,
2017-03-06,12.4,8.0,17.6,40,0.0,0,13.2,1021.0,0
2017-03-07,14.7,8.3,22.9,44,0.0,0,8.2,1021.1,0
2017-03-08,18.0,11.1,27.2,45,0.0,0,6.9,1017.7,0
2017-03-09,19.2,12.3,27.2,51,0.0,0,6.0,1017.2,0
2017-03-10,18.6,12.7,25.1,56,0.0,0,5.9,1016.6,0
2017-03-11,17.8,12.3,25.1,68,0.0,0,5.4,1015.2,0
2017-03-12,17.2,11.9,24.3,74,0.0,0,6.1,1015.2,0
2017-03-13,17.3,12.8,25.1,75,0.0,0,6.1,1015.9,0
2017-03-14,17.5,11.4,24.4,70,0.0,0,6.5,1017.1,0
2017-03-15,18.4,13.8,24.6,67,0.0,0,8.3,1017.9,0
2017-03-16,17.8,13.4,22.7,72,0.0,0,7.4,1018.0,0
2017-03-17,16.6,12.6,21.7,78,0.0,0,7.3,1016.5,0
2017-03-18,16.3,13.1,21.7,77,0.0,0,8.5,1017.7,
2017-03-19,16.0,12.4,21.7,78,0.0,0,9.7,1017.8,0
2017-03-20,15.7,14.0,19.5,71,0.0,0,9.9,1018.6,
2017-03-21,15.2,13.4,18.2,83,2.7,0,9.5,1018.1,
2017-03-22,15.5,13.3,18.7,80,0.3,0,14.8,1015.8,
2017-03-23,15.2,12.0,19.3,57,0.0,0,14.9,1018.6,0
2017-03-24,14.9,10.2,19.8,69,0.0,0,11.6,1022.7,0
2017-03-25,15.3,12.2,19.2,76,0.0,0,12.2,1018.6,
2017-03-26,15.3,12.4,19.8,76,0.0,0,10.0,1016.8,
2017-03-27,16.2,11.5,21.4,61,0.0,0,15.1,1015.4,1
2017-03-28,18.4,12.8,23.9,44,0.0,0,10.9,1015.2,0
2017-03-29,19.1,12.5,25.7,50,0.0,0,7.4,1015.9,0
2017-03-30,17.5,13.3,21.2,60,0.0,0,14.2,1011.7,0
2017-03-31,17.0,12.5,22.4,34,0.0,0,15.8,1009.2,0
2017-04-01,16.2,10.7,21.3,55,0.0,0,8.3,1014.0,0
2017-04-02,16.5,12.2,22.9,69,0.0,0,8.5,1015.0,0
2017-04-03,14.9,12.7,18.5,75,0.0,0,9.4,1013.1,
2017-04-04,16.8,13.8,21.3,68,0.0,0,9.6,1015.4,
2017-04-05,18.4,13.2,25.7,66,0.0,0,7.9,1016.4,0
2017-04-06,17.0,13.8,23.3,74,0.0,0,9.7,1015.4,0
2017-04-07,16.2,13.3,19.9,69,0.5,0,10.4,1016.7,
2017-04-08,15.5,12.3,18.9,70,5.3,0,15.0,1015.9,
2017-04-09,15.3,10.5,21.0,52,0.0,0,8.9,1016.9,0
2017-04-10,16.6,10.6,23.3,50,0.0,0,7.9,1016.3,0
2017-04-11,16.7,11.7,22.4,56,0.0,0,10.3,1015.6,0
2017-04-12,16.5,12.0,21.3,71,0.0,0,12.5,1016.5,0
2017-04-13,16.2,12.9,20.2,69,0.0,0,13.9,1016.2,
2017-04-14,15.4,11.2,19.8,59,0.0,0,11.0,1014.7,0
2017-04-15,16.5,10.4,22.5,55,0.0,0,8.2,1014.2,0
2017-04-16,17.0,12.4,22.7,57,0.0,0,9.7,1015.5,0
2017-04-17,16.8,12.4,22.6,68,0.0,0,9.6,1017.7,
2017-04-18,17.3,14.5,23.4,82,0.0,0,10.1,1018.3,
2017-04-19,17.7,14.2,21.4,74,0.0,0,12.1,1018.8,
2017-04-20,18.6,13.1,24.4,59,0.0,0,12.7,1016.8,0
2017-04-21,21.3,14.3,30.0,48,0.0,0,9.0,1012.2,0
2017-04-22,22.1,16.2,29.0,50,0.0,0,10.1,1010.8,0
2017-04-23,18.9,15.1,24.2,65,0.0,0,12.1,1010.4,0
2017-04-24,17.3,14.4,20.7,69,0.0,0,12.2,1011.9,1
2017-04-25,19.0,15.5,22.9,45,0.0,0,18.3,1011.2,0
2017-04-26,19.6,14.5,24.4,59,0.0,0,15.3,1011.0,0
2017-04-27,19.1,13.9,25.6,59,0.0,0,17.2,1008.2,0
2017-04-28,22.6,18.7,28.1,23,0.0,0,24.7,1007.5,0
2017-04-29,22.1,16.9,27.2,19,0.0,0,14.1,1014.4,0
2017-04-30,20.3,13.7,28.6,38,0.0,0,9.5,1016.7,0
2017-05-01,20.1,14.2,26.3,54,0.0,0,9.0,1013.2,0
2017-05-02,20.3,15.6,26.0,63,0.0,0,8.1,1012.0,0
2017-05-03,20.0,16.1,25.3,70,0.0,0,10.6,1013.4,0
2017-05-04,18.6,15.1,23.3,76,0.0,0,11.1,1013.6,0
2017-05-05,16.1,14.1,20.1,81,0.0,0,10.6,1011.4,
2017-05-06,15.5,11.4,17.9,70,0.1,0,20.0,1008.6,
2017-05-07,12.8,10.0,16.9,73,3.2,0,10.8,1010.5,
2017-05-08,14.5,9.0,19.9,72,0.0,0,10.8,1011.6,0
2017-05-09,16.1,12.9,20.2,73,0.0,0,13.7,1012.2,
2017-05-10,16.7,15.2,19.3,74,0.0,0,10.2,1017.8,
2017-05-11,17.0,13.8,20.5,74,0.0,0,12.7,1019.0,0
2017-05-12,16.7,14.0,20.6,77,0.0,0,11.1,1014.6,
2017-05-13,17.2,12.8,22.0,56,0.0,0,12.2,1011.2,0
2017-05-14,16.3,12.3,21.1,66,0.0,0,11.6,1011.1,
2017-05-15,15.1,12.9,17.8,65,0.0,0,14.5,1012.6,
2017-05-16,15.1,11.8,18.7,67,0.0,0,10.7,1015.8,0
2017-05-17,15.8,13.4,19.2,69,0.0,0,10.7,1013.3,
2017-05-18,17.3,12.8,21.8,68,0.0,0,9.5,1011.8,1
2017-05-19,20.6,14.3,28.5,52,0.0,0,10.3,1012.3,0
2017-05-20,23.4,16.4,31.5,38,0.0,0,10.0,1011.0,0
2017-05-21,21.9,17.0,27.0,60,0.0,0,10.1,1011.8,0
2017-05-22,19.1,15.6,24.8,75,0.0,0,11.0,1013.4,0
2017-05-23,18.7,15.2,25.4,74,0.0,0,11.2,1013.2,0
2017-05-24,16.9,14.3,21.6,77,0.0,0,12.2,1010.7,
2017-05-25,16.2,14.9,19.1,67,0.0,0,11.8,1011.1,
2017-05-26,17.4,15.3,20.6,66,0.0,0,11.9,1014.5,
2017-05-27,17.2,14.0,20.7,67,0.0,0,13.2,1016.7,
2017-05-28,18.0,14.1,22.6,72,0.0,0,11.1,1015.3,0
2017-05-29,17.3,14.8,21.8,78,0.0,0,10.6,1012.6,1
2017-05-30,17.4,15.8,20.8,79,0.0,0,9.5,1012.2,
2017-05-31,17.0,15.8,19.4,81,0.0,0,9.1,1011.0,
2017-06-01,18.3,16.2,21.8,75,0.0,0,10.9,1011.0,
2017-06-02,18.9,15.5,23.8,76,0.0,0,10.7,1010.8,0
2017-06-03,19.1,16.0,24.0,80,0.0,0,10.3,1011.4,
2017-06-04,18.6,16.4,22.4,81,0.0,0,9.8,1011.2,
2017-06-05,18.2,15.6,23.2,80,0.0,0,10.2,1011.1,
2017-06-06,18.0,16.7,20.9,81,0.0,0,10.1,1012.8,
2017-06-07,17.8,15.8,21.4,82,0.0,0,10.1,1013.7,
2017-06-08,17.4,15.7,21.0,81,0.0,0,13.6,1014.9,
2017-06-09,18.4,14.5,22.3,74,0.0,0,12.4,1013.0,0
2017-06-10,18.0,16.2,21.0,76,0.0,0,10.7,1011.3,
2017-06-11,17.7,15.3,20.6,70,0.0,0,14.9,1012.1,
2017-06-12,17.7,13.4,21.9,60,0.0,0,12.2,1015.3,0
2017-06-13,18.9,13.6,24.0,63,0.0,0,10.0,1012.7,0
2017-06-14,21.0,15.7,26.7,61,0.0,0,9.0,1011.1,0
2017-06-15,21.9,16.6,28.1,63,0.0,0,8.2,1011.8,0
2017-06-16,22.5,17.3,27.9,65,0.0,0,9.2,1011.2,0
2017-06-17,21.6,17.1,27.1,71,0.0,0,10.2,1010.6,0
2017-06-18,21.2,16.9,26.4,72,0.0,0,10.0,1009.1,0
2017-06-19,21.1,17.0,26.9,75,0.0,0,10.3,1009.4,0
2017-06-20,21.1,17.2,26.3,75,0.0,0,10.3,1009.8,0
2017-06-21,21.5,17.7,26.6,73,0.0,0,10.9,1007.2,0
2017-06-22,20.1,17.3,25.3,78,0.0,0,10.2,1008.7,0
2017-06-23,19.7,16.9,23.7,80,0.0,0,12.3,1011.9,
2017-06-24,19.7,16.6,23.9,78,0.0,0,11.8,1011.4,0
2017-06-25,22.3,17.8,30.9,68,0.0,0,10.1,1011.3,0
2017-06-26,24.8,19.3,31.8,54,0.0,0,8.2,1012.0,0
2017-06-27,23.2,18.2,28.3,57,0.0,0,11.0,1010.9,0
2017-06-28,20.2,16.6,24.7,72,0.0,0,11.7,1011.1,0
2017-06-29,19.3,16.7,23.7,74,0.0,0,10.8,1012.8,
2017-06-30,19.1,16.3,23.9,77,0.0,0,10.1,1012.0,
2017-07-01,18.7,16.0,23.0,81,0.0,0,10.6,1011.2,
2017-07-02,20.2,17.2,25.7,72,0.0,0,10.4,1014.2,
2017-07-03,20.8,16.7,26.4,71,0.0,0,10.3,1015.6,0
2017-07-04,21.1,17.1,26.7,70,0.0,0,11.0,1014.1,0
2017-07-05,21.8,17.9,26.8,70,0.0,0,10.5,1013.9,0
2017-07-06,22.7,18.4,28.2,69,0.0,0,9.5,1014.1,0
2017-07-07,25.1,20.8,33.4,60,0.0,0,8.7,1010.8,0
2017-07-08,27.8,22.8,34.9,53,0.0,0,10.7,1009.3,3
2017-07-09,26.0,21.5,33.2,65,0.0,0,10.7,1012.0,0
2017-07-10,25.4,21.3,30.8,67,0.0,0,10.8,1011.9,0
2017-07-11,23.3,20.0,27.6,73,0.0,0,12.1,1012.7,0
2017-07-12,22.2,18.9,26.5,75,0.0,0,11.2,1013.7,0
2017-07-13,22.0,18.5,26.5,75,0.0,0,11.6,1015.0,
2017-07-14,21.3,18.0,25.5,75,0.0,0,11.5,1015.1,0
2017-07-15,22.8,19.0,28.4,70,0.0,0,9.2,1013.0,0
2017-07-16,23.6,20.0,28.2,71,0.0,0,10.3,1011.2,0
2017-07-17,23.0,19.7,27.1,74,0.0,0,10.1,1011.1,0
2017-07-18,22.9,19.6,27.5,73,0.0,0,10.6,1013.1,0
2017-07-19,23.0,19.6,27.8,72,0.0,0,11.0,1014.0,0
2017-07-20,23.3,19.9,28.6,70,0.0,0,11.0,1014.5,2
2017-07-21,22.6,19.4,26.9,72,0.0,0,10.7,1013.0,0
2017-07-22,22.7,19.4,27.3,73,0.0,0,10.7,1011.8,0
2017-07-23,22.6,19.7,27.5,74,0.0,0,10.8,1011.1,0
2017-07-24,22.2,19.4,26.6,74,0.0,0,9.5,1012.0,0
2017-07-25,22.1,20.1,26.5,75,0.0,0,12.6,1014.1,1
2017-07-26,22.2,19.4,26.5,74,0.0,0,13.1,1014.9,0
2017-07-27,22.5,19.3,27.7,74,0.0,0,11.5,1013.2,1
2017-07-28,21.7,19.1,26.1,76,0.0,0,10.1,1012.8,0
2017-07-29,22.0,18.8,27.6,74,0.0,0,9.9,1014.7,0
2017-07-30,22.4,18.8,26.1,74,0.0,0,11.9,1016.2,
2017-07-31,21.3,18.4,25.9,77,0.0,0,10.3,1013.6,
2017-08-01,24.0,19.9,31.3,68,0.0,0,10.1,1010.9,0
2017-08-02,26.3,22.9,32.3,65,0.0,0,9.3,1011.9,0
2017-08-03,26.3,23.0,31.0,66,0.0,0,12.0,1013.5,0
2017-08-04,24.6,21.0,28.4,70,0.0,0,11.5,1013.5,0
2017-08-05,23.0,20.3,27.0,75,0.0,0,10.4,1012.6,0
2017-08-06,22.9,20.1,26.6,74,0.0,0,10.9,1012.0,
2017-08-07,22.4,19.5,26.7,74,0.0,0,11.0,1012.2,
2017-08-08,23.1,19.7,28.0,70,0.0,0,10.8,1011.9,0
2017-08-09,22.5,19.0,26.7,73,0.0,0,10.6,1012.0,0
2017-08-10,22.6,19.3,27.2,74,0.0,0,10.7,1012.1,0
2017-08-11,22.1,19.3,26.4,75,0.0,0,11.3,1010.9,0
2017-08-12,21.7,18.4,27.2,77,0.0,0,9.9,1011.3,0
2017-08-13,21.7,18.4,26.7,74,0.0,0,11.1,1012.5,
2017-08-14,20.9,18.4,24.5,75,0.0,0,11.7,1011.7,
2017-08-15,20.4,18.4,24.2,75,0.0,0,11.1,1011.9,
2017-08-16,21.0,19.0,24.8,70,0.0,0,12.0,1013.8,
2017-08-17,21.2,18.3,25.4,73,0.0,0,11.0,1014.9,0
2017-08-18,21.1,18.3,25.3,75,0.0,0,11.8,1014.5,1
2017-08-19,20.9,18.6,25.2,73,0.0,0,12.1,1013.4,0
2017-08-20,20.9,18.6,25.3,72,0.0,0,10.9,1013.0,
2017-08-21,21.5,19.4,25.6,70,0.0,0,10.3,1014.7,
2017-08-22,21.6,18.5,26.1,75,0.0,0,12.9,1014.8,0
2017-08-23,20.8,18.6,24.2,78,0.0,0,11.6,1013.8,
2017-08-24,20.5,18.8,24.5,76,0.0,0,9.3,1010.8,
2017-08-25,21.1,19.1,24.9,78,0.0,0,9.3,1009.3,
2017-08-26,22.2,19.0,27.7,79,0.0,0,10.1,1012.3,0
2017-08-27,21.8,18.8,26.3,80,0.0,0,10.7,1012.2,0
2017-08-28,23.3,19.6,28.8,74,0.0,0,9.7,1009.0,0
2017-08-29,25.3,20.9,32.0,66,0.0,0,8.7,1008.1,0
2017-08-30,26.1,21.4,31.7,61,0.0,0,8.9,1006.7,0
2017-08-31,28.3,23.1,36.2,54,0.0,0,8.8,1006.2,0
2017-09-01,29.0,23.7,36.1,57,0.0,0,9.3,1007.4,0
2017-09-02,29.3,24.6,35.6,53,0.0,0,8.5,1008.1,0
2017-09-03,29.1,23.6,36.1,59,0.4,0,9.6,1012.4,0
2017-09-04,24.4,22.2,27.2,77,0.8,0,8.2,1013.2,
2017-09-05,24.0,21.4,27.7,75,0.0,0,12.1,1013.6,0
2017-09-06,23.4,20.0,26.6,73,0.0,0,12.2,1013.3,0
2017-09-07,22.5,19.1,27.4,71,0.0,0,10.8,1011.4,0
2017-09-08,21.8,18.9,26.0,75,0.0,0,9.7,1011.2,0
2017-09-09,21.8,18.6,26.3,71,0.0,0,10.3,1013.6,
2017-09-10,23.2,18.9,30.4,70,0.0,0,9.3,1011.9,0
2017-09-11,24.4,21.3,31.9,67,0.0,0,9.5,1011.6,0
2017-09-12,22.1,19.3,25.3,78,0.0,0,14.5,1012.3,0
2017-09-13,20.4,18.3,23.8,76,0.0,0,15.3,1011.7,
2017-09-14,20.3,17.3,23.8,71,0.0,0,11.0,1012.4,
2017-09-15,20.4,18.4,23.5,73,0.0,0,9.6,1012.0,
2017-09-16,20.6,17.5,24.8,73,0.0,0,8.0,1012.0,
2017-09-17,20.3,18.4,23.5,74,0.0,0,9.8,1013.2,
2017-09-18,20.0,17.2,23.7,77,0.0,0,10.0,1013.0,
2017-09-19,20.5,18.6,23.7,73,0.0,0,8.5,1012.2,
2017-09-20,20.6,17.2,24.8,73,0.0,0,9.4,1011.2,
2017-09-21,19.8,17.0,22.1,72,0.5,0,14.5,1009.9,
2017-09-22,18.4,14.4,22.5,63,0.0,0,10.7,1010.0,1
2017-09-23,18.3,13.9,22.8,65,0.0,0,8.4,1009.9,0
2017-09-24,20.6,14.3,28.3,50,0.0,0,7.5,1010.7,0
2017-09-25,22.8,15.6,30.0,33,0.0,0,8.1,1009.4,0
2017-09-26,22.1,16.5,28.3,49,0.0,0,8.0,1008.5,0
2017-09-27,21.6,16.1,27.9,67,0.0,0,8.2,1010.7,0
2017-09-28,22.1,16.8,28.9,61,0.0,0,7.9,1011.6,0
2017-09-29,22.7,17.5,28.7,62,0.0,0,8.9,1011.3,0
2017-09-30,20.8,17.0,25.5,74,0.0,0,8.7,1010.9,0
2017-10-01,20.2,18.1,24.3,73,0.0,0,9.6,1008.8,
2017-10-02,20.0,16.7,24.1,70,0.0,0,9.4,1007.8,
2017-10-03,19.5,16.8,22.8,74,0.0,0,9.8,1010.4,
2017-10-04,19.6,14.8,24.9,62,0.0,0,7.9,1013.8,0
2017-10-05,20.3,14.4,27.0,56,0.0,0,7.0,1011.8,0
2017-10-06,22.6,15.0,32.6,49,0.0,0,5.8,1011.7,0
2017-10-07,23.8,16.6,32.6,41,0.0,0,6.2,1008.5,0
2017-10-08,20.5,16.2,25.3,70,0.0,0,10.1,1006.7,0
2017-10-09,21.7,17.8,29.0,58,0.0,0,7.9,1011.2,
2017-10-10,21.0,15.1,27.1,54,0.0,0,7.6,1012.6,0
2017-10-11,19.1,15.9,22.9,73,0.0,0,9.1,1011.4,0
2017-10-12,18.9,16.1,22.7,75,0.0,0,8.8,1012.8,2
2017-10-13,18.8,15.0,23.6,76,0.0,0,7.5,1013.9,2
2017-10-14,20.5,14.6,28.4,67,0.0,0,5.4,1014.5,0
2017-10-15,23.9,15.9,34.8,36,0.0,0,7.6,1016.8,0
2017-10-16,25.1,18.6,34.0,28,0.0,0,7.0,1016.4,0
2017-10-17,24.6,18.4,32.7,36,0.0,0,6.6,1014.1,0
2017-10-18,23.2,19.2,27.9,57,0.0,0,8.7,1012.6,0
2017-10-19,20.2,17.4,23.6,74,0.0,0,7.8,1011.9,0
2017-10-20,19.3,17.3,22.1,70,0.0,0,12.1,1012.4,1
2017-10-21,19.5,14.8,24.9,46,0.0,0,6.4,1016.4,0
2017-10-22,22.8,15.4,32.2,35,0.0,0,5.2,1018.4,0
2017-10-23,27.0,18.5,38.5,27,0.0,0,4.6,1016.8,0
2017-10-24,30.6,21.1,40.3,22,0.0,0,5.6,1014.8,0
2017-10-25,28.7,20.6,37.8,22,0.0,0,5.6,1011.4,0
2017-10-26,25.0,19.0,32.8,33,0.0,0,6.2,1011.0,0
2017-10-27,22.0,16.7,27.5,55,0.0,0,7.1,1012.3,0
2017-10-28,19.2,15.6,24.2,80,0.0,0,7.9,1011.2,0
2017-10-29,17.9,14.9,22.2,84,0.0,0,8.2,1011.7,
2017-10-30,18.5,17.4,20.7,76,0.0,0,10.9,1011.1,
2017-10-31,18.1,17.0,20.4,80,1.0,0,9.0,1012.1,
2017-11-01,18.7,17.7,21.0,73,0.0,0,8.4,1013.4,
2017-11-02,17.5,15.0,19.7,71,0.9,0,8.4,1016.8,
2017-11-03,17.8,15.3,21.2,66,0.3,0,8.6,1018.0,
2017-11-04,17.7,13.5,21.3,70,0.0,0,10.7,1015.6,0
2017-11-05,17.6,15.3,20.6,77,0.0,0,7.9,1017.5,
2017-11-06,17.6,15.0,21.2,71,0.0,0,8.7,1017.9,
2017-11-07,18.5,15.1,23.5,68,0.0,0,6.2,1018.0,0
2017-11-08,18.4,13.6,23.9,73,0.0,0,9.2,1017.0,0
2017-11-09,17.9,15.2,21.3,79,0.0,0,9.4,1016.8,
2017-11-10,16.9,13.9,20.8,79,0.0,0,7.0,1015.4,
2017-11-11,16.5,11.8,21.7,77,0.0,0,5.8,1015.6,0
2017-11-12,16.5,13.0,20.4,79,0.0,0,4.9,1017.3,0
2017-11-13,16.5,11.3,22.3,72,0.0,0,5.3,1018.8,0
2017-11-14,17.6,12.2,24.7,65,0.0,0,5.5,1017.0,0
2017-11-15,18.8,13.9,25.7,60,0.0,0,5.5,1014.4,0
2017-11-16,19.6,14.9,25.4,58,0.0,0,6.2,1014.2,
2017-11-17,19.0,15.7,21.8,76,0.0,0,10.0,1016.7,
2017-11-18,17.9,12.4,24.8,63,0.0,0,6.1,1019.0,0
2017-11-19,17.8,12.2,24.8,37,0.0,0,6.5,1016.4,0
2017-11-20,16.8,10.9,23.5,48,0.0,0,4.7,1016.0,0
2017-11-21,21.0,14.5,29.2,42,0.0,0,5.6,1016.7,0
2017-11-22,23.7,16.2,34.6,35,0.0,0,4.1,1016.4,0
2017-11-23,24.3,17.6,33.2,37,0.0,0,5.7,1014.5,0
2017-11-24,21.0,14.9,28.7,51,0.0,0,4.8,1012.0,0
2017-11-25,20.1,14.7,28.3,64,0.0,0,5.5,1015.4,0
2017-11-26,16.3,14.1,20.6,85,0.0,0,7.9,1017.2,
2017-11-27,16.4,12.8,20.0,68,0.2,0,10.1,1014.9,
2017-11-28,16.3,9.6,24.6,56,0.0,0,5.9,1014.6,0
2017-11-29,16.0,11.3,23.7,75,0.0,0,4.8,1016.4,0
2017-11-30,16.2,10.2,24.2,67,0.0,0,5.1,1016.5,0
2017-12-01,16.2,11.2,22.0,72,0.0,0,5.4,1015.1,0
2017-12-02,16.4,10.7,21.6,68,0.0,,5.1,1014.9,0
2017-12-03,15.2,11.0,19.8,79,0.0,,5.6,1015.4,0
2017-12-04,15.6,10.8,22.3,46,0.0,0,10.1,1014.4,0
2017-12-05,16.2,10.5,22.2,16,0.0,0,14.2,1018.7,0
2017-12-06,17.0,9.3,24.4,20,0.0,0,9.2,1020.6,0
2017-12-07,18.7,9.5,26.6,20,0.0,0,9.2,1025.0,0
2017-12-08,17.6,10.2,25.4,26,0.0,0,5.1,1025.6,0
2017-12-09,18.8,10.1,29.0,21,0.0,0,3.7,1021.8,0
2017-12-10,19.4,9.9,28.9,18,0.0,0,2.7,1020.4,0
2017-12-11,19.3,12.4,27.7,20,0.0,0,3.5,1021.5,0
2017-12-12,17.4,9.8,27.8,25,0.0,0,3.9,1019.6,0
2017-12-13,17.2,9.5,27.0,31,0.0,0,4.0,1015.0,0
2017-12-14,16.3,8.8,23.8,43,0.0,0,5.9,1015.8,0
2017-12-15,17.7,9.7,27.1,31,0.0,0,4.5,1017.6,0
2017-12-16,15.4,11.8,19.3,62,0.0,,6.7,1007.4,0
2017-12-17,16.6,11.4,22.7,28,0.0,,7.6,1012.6,0
2017-12-18,16.0,9.4,26.2,35,0.0,,4.7,1020.0,0
2017-12-19,14.1,8.6,21.9,58,0.0,,5.5,1021.6,0
2017-12-20,12.2,8.0,15.5,71,0.7,,10.9,1019.1,
2017-12-21,12.3,8.3,17.1,30,0.0,,10.7,1019.5,0
2017-12-22,11.5,4.3,17.8,36,0.0,,5.0,1024.0,0
2017-12-23,12.8,7.2,18.9,42,0.0,,4.1,1021.7,0
2017-12-24,14.5,8.7,22.7,51,0.0,,5.0,1019.6,0
2017-12-25,13.1,7.7,20.1,62,0.0,,4.1,1018.8,0
2017-12-26,13.3,8.3,18.9,71,0.0,,4.1,1019.3,0
2017-12-27,15.1,8.5,24.3,62,0.0,,4.3,1019.7,0
2017-12-28,16.0,9.0,25.1,58,0.0,,4.9,1019.1,0
2017-12-29,17.4,9.9,27.4,44,0.0,0,3.9,1018.5,0
2017-12-30,14.7,9.4,21.8,74,0.0,0,4.9,1018.1,0
2017-12-31,13.7,10.4,20.0,81,0.0,0,5.0,1018.8,0
2018-01-01,14.1,8.9,21.2,74,0.0,0,3.8,1020.2,0
2018-01-02,16.2,11.9,24.9,70,0.0,0,5.0,1019.3,0
2018-01-03,16.8,12.2,23.7,57,0.0,0,3.9,1017.3,0
2018-01-04,16.9,12.3,23.7,63,0.0,0,6.1,1019.6,
2018-01-05,16.9,12.9,21.6,79,0.0,0,6.6,1021.3,0
2018-01-06,16.1,14.1,18.8,90,0.0,0,7.0,1019.6,0
2018-01-07,16.8,13.4,22.0,83,0.0,0,5.6,1017.4,0
2018-01-08,17.1,15.7,19.3,88,9.4,0,7.7,1012.7,
2018-01-09,14.1,10.9,16.9,92,37.5,0,14.1,1007.0,
2018-01-10,13.2,9.3,18.4,83,0.0,0,7.0,1016.6,0
2018-01-11,14.3,9.6,20.1,82,0.0,0,4.2,1021.8,0
2018-01-12,15.2,10.7,22.2,82,0.0,0,3.9,1020.5,0
2018-01-13,19.1,12.0,29.4,41,0.0,0,3.1,1019.1,0
2018-01-14,20.1,13.7,27.8,35,0.0,0,5.0,1019.2,0
2018-01-15,16.0,10.9,19.9,65,0.0,0,6.5,1018.9,0
2018-01-16,15.8,11.6,21.1,77,0.0,0,4.5,1019.8,0
2018-01-17,17.0,11.6,24.2,69,0.0,0,3.9,1019.9,0
2018-01-18,17.4,12.2,23.1,62,0.0,0,5.4,1017.7,0
2018-01-19,15.0,12.3,17.1,82,0.0,0,9.5,1014.7,
